InvoiceNo,UniqueItem,TotalPrice,CustomerID,Country,InvoiceDate
555852,11,189.28,17429.0,United Kingdom,2011-06-07 13:38:00
555853,57,257.68,14375.0,United Kingdom,2011-06-07 13:44:00
555854,26,167.81,12748.0,United Kingdom,2011-06-07 13:47:00
555855,46,2517.44,15311.0,United Kingdom,2011-06-07 13:56:00
555856,31,298.89,17124.0,United Kingdom,2011-06-07 14:02:00
555857,23,133.62,16393.0,United Kingdom,2011-06-07 14:03:00
555858,13,254.31,14911.0,EIRE,2011-06-07 14:12:00
555859,13,198.57,17987.0,United Kingdom,2011-06-07 14:22:00
555861,4,166.4,12990.0,United Kingdom,2011-06-07 14:27:00
555862,14,243.2,12757.0,Portugal,2011-06-07 14:28:00
555863,1,121.68,17026.0,United Kingdom,2011-06-07 14:28:00
555865,36,413.93,14530.0,United Kingdom,2011-06-07 14:30:00
555866,16,306.68,16841.0,United Kingdom,2011-06-07 14:38:00
555869,1,5.15,,United Kingdom,2011-06-07 14:54:00
555870,2,68.7,17707.0,United Kingdom,2011-06-07 15:03:00
555871,3,263.16,18073.0,United Kingdom,2011-06-07 15:04:00
555872,21,307.72,13395.0,United Kingdom,2011-06-07 15:04:00
555875,3,7.25,12748.0,United Kingdom,2011-06-07 15:17:00
555876,15,161.02,15799.0,United Kingdom,2011-06-07 15:28:00
555878,1,4.95,,United Kingdom,2011-06-07 15:30:00
555884,4,147.62,17389.0,United Kingdom,2011-06-07 15:44:00
555896,54,1008.61,15640.0,United Kingdom,2011-06-07 16:04:00
555916,16,181.63,14958.0,United Kingdom,2011-06-07 16:16:00
555917,3,199.5,17854.0,United Kingdom,2011-06-07 16:21:00
555918,8,211.92,16098.0,United Kingdom,2011-06-07 16:21:00
555920,12,10999.52,18102.0,United Kingdom,2011-06-07 16:35:00
555921,17,301.78,15449.0,United Kingdom,2011-06-07 16:42:00
555923,149,1403.38,,United Kingdom,2011-06-07 17:09:00
555924,144,1366.71,,United Kingdom,2011-06-07 17:12:00
555925,137,1227.03,,United Kingdom,2011-06-07 17:13:00
555926,3,18.24,,United Kingdom,2011-06-07 17:34:00
555927,2,24.0,,United Kingdom,2011-06-07 17:43:00
555928,5,99.45,12383.0,Belgium,2011-06-08 08:02:00
555929,8,765.82,16525.0,United Kingdom,2011-06-08 08:12:00
555930,24,341.07,14745.0,United Kingdom,2011-06-08 08:26:00
555931,44,833.16,17828.0,Malta,2011-06-08 08:31:00
555932,10,165.36,14217.0,United Kingdom,2011-06-08 08:46:00
555933,17,286.34,12567.0,France,2011-06-08 08:49:00
555934,7,557.7,15061.0,United Kingdom,2011-06-08 08:51:00
555936,17,286.34,12567.0,France,2011-06-08 09:16:00
555937,30,669.36,12683.0,France,2011-06-08 09:39:00
555938,17,410.45,14257.0,United Kingdom,2011-06-08 09:58:00
555939,3,57.78,17659.0,United Kingdom,2011-06-08 09:58:00
555940,9,357.6,14191.0,United Kingdom,2011-06-08 10:10:00
555941,17,356.04,12726.0,France,2011-06-08 10:10:00
555942,18,322.55,15743.0,United Kingdom,2011-06-08 10:14:00
555943,16,612.68,13520.0,Switzerland,2011-06-08 10:15:00
555944,10,163.69,16955.0,United Kingdom,2011-06-08 10:36:00
555945,8,511.3,17409.0,United Kingdom,2011-06-08 10:36:00
555946,24,184.59,17238.0,United Kingdom,2011-06-08 10:43:00
555947,57,2233.28,14911.0,EIRE,2011-06-08 10:45:00
555948,7,166.86,13752.0,United Kingdom,2011-06-08 10:49:00
555949,26,596.13,16626.0,United Kingdom,2011-06-08 10:50:00
555950,6,136.5,17966.0,United Kingdom,2011-06-08 10:51:00
555979,33,891.42,15039.0,United Kingdom,2011-06-08 11:18:00
556009,15,302.54,18221.0,United Kingdom,2011-06-08 11:37:00
556010,5,598.0,17414.0,United Kingdom,2011-06-08 11:43:00
556012,1,0.0,,United Kingdom,2011-06-08 11:45:00
556013,1,0.0,,United Kingdom,2011-06-08 11:46:00
556014,1,0.0,,United Kingdom,2011-06-08 11:46:00
556015,1,0.0,,United Kingdom,2011-06-08 11:50:00
556016,5,452.4,18092.0,United Kingdom,2011-06-08 11:54:00
556017,29,512.7,15382.0,United Kingdom,2011-06-08 11:56:00
556018,2,26.4,15382.0,United Kingdom,2011-06-08 11:57:00
556019,7,221.4,18092.0,United Kingdom,2011-06-08 12:02:00
556020,20,114.71,13571.0,United Kingdom,2011-06-08 12:03:00
556021,22,477.68,12921.0,United Kingdom,2011-06-08 12:03:00
556022,4,79.2,12921.0,United Kingdom,2011-06-08 12:04:00
556023,25,209.28,14527.0,United Kingdom,2011-06-08 12:21:00
556024,9,151.95,12808.0,Portugal,2011-06-08 12:21:00
556032,15,542.22,15159.0,United Kingdom,2011-06-08 12:35:00
556033,1,7.95,,United Kingdom,2011-06-08 12:35:00
556034,2,313.2,16672.0,United Kingdom,2011-06-08 12:36:00
556035,4,54.48,15159.0,United Kingdom,2011-06-08 12:36:00
556036,3,52.8,15159.0,United Kingdom,2011-06-08 12:37:00
556038,22,173.66,13184.0,United Kingdom,2011-06-08 12:38:00
556039,12,501.5,13001.0,United Kingdom,2011-06-08 12:40:00
556040,21,320.58,14622.0,United Kingdom,2011-06-08 12:42:00
556041,56,336.84,17954.0,United Kingdom,2011-06-08 12:44:00
556042,65,1037.37,14367.0,United Kingdom,2011-06-08 12:44:00
556043,13,243.93,14078.0,United Kingdom,2011-06-08 12:49:00
556044,9,165.55,15764.0,United Kingdom,2011-06-08 12:50:00
556045,24,408.04,15764.0,United Kingdom,2011-06-08 12:54:00
556046,1,0.0,,United Kingdom,2011-06-08 12:56:00
556047,4,276.24,12901.0,United Kingdom,2011-06-08 12:57:00
556048,16,298.48,15609.0,United Kingdom,2011-06-08 13:00:00
556049,2,382.7,16013.0,United Kingdom,2011-06-08 13:00:00
556050,16,279.04,14367.0,United Kingdom,2011-06-08 13:04:00
556051,16,180.04,13742.0,United Kingdom,2011-06-08 13:09:00
556052,1,14.5,13742.0,United Kingdom,2011-06-08 13:14:00
556053,2,112.7,15400.0,United Kingdom,2011-06-08 13:15:00
556054,16,222.07,14561.0,United Kingdom,2011-06-08 13:26:00
556055,2,358.0,14477.0,United Kingdom,2011-06-08 13:33:00
556056,92,426.05,17841.0,United Kingdom,2011-06-08 13:35:00
556058,29,524.5,13985.0,United Kingdom,2011-06-08 13:54:00
556059,9,320.92,13630.0,United Kingdom,2011-06-08 13:56:00
556060,8,1118.04,14911.0,EIRE,2011-06-08 14:03:00
556061,1,0.0,,United Kingdom,2011-06-08 14:04:00
556062,4,379.5,15189.0,United Kingdom,2011-06-08 14:06:00
556063,41,193.2,14587.0,United Kingdom,2011-06-08 14:09:00
556064,6,300.63,13777.0,United Kingdom,2011-06-08 14:20:00
556065,8,146.3,14829.0,United Kingdom,2011-06-08 14:29:00
556066,3,388.36,16872.0,United Kingdom,2011-06-08 14:32:00
556067,26,269.9,12748.0,United Kingdom,2011-06-08 14:35:00
556068,1,5.76,12748.0,United Kingdom,2011-06-08 14:39:00
556069,1,0.0,,United Kingdom,2011-06-08 14:41:00
556070,8,396.14,17873.0,United Kingdom,2011-06-08 14:51:00
556071,29,481.36,15974.0,United Kingdom,2011-06-08 14:52:00
556072,20,952.65,16126.0,United Kingdom,2011-06-08 14:57:00
556073,22,462.15,16358.0,United Kingdom,2011-06-08 15:05:00
556074,1,0.0,,United Kingdom,2011-06-08 15:14:00
556079,13,351.2,18229.0,United Kingdom,2011-06-08 15:18:00
556080,93,4801.22,,United Kingdom,2011-06-08 15:21:00
556081,43,713.83,,United Kingdom,2011-06-08 15:22:00
556082,71,788.0,,United Kingdom,2011-06-08 15:22:00
556083,26,363.43,,United Kingdom,2011-06-08 15:23:00
556084,5,135.0,17491.0,United Kingdom,2011-06-08 15:23:00
556085,42,542.31,,United Kingdom,2011-06-08 15:23:00
556086,21,200.79,,United Kingdom,2011-06-08 15:24:00
556087,40,480.21,,United Kingdom,2011-06-08 15:24:00
556088,13,144.64,,United Kingdom,2011-06-08 15:24:00
556089,32,290.18,,United Kingdom,2011-06-08 15:25:00
556090,23,200.13,,United Kingdom,2011-06-08 15:25:00
556091,30,410.52,,United Kingdom,2011-06-08 15:25:00
556092,33,324.18,,United Kingdom,2011-06-08 15:25:00
556093,58,950.51,,United Kingdom,2011-06-08 15:26:00
556094,30,359.05,,United Kingdom,2011-06-08 15:26:00
556095,56,796.87,,United Kingdom,2011-06-08 15:27:00
556097,1,15.9,15809.0,United Kingdom,2011-06-08 15:31:00
556098,1,62.5,16832.0,United Kingdom,2011-06-08 15:36:00
556099,1,3.75,13162.0,United Kingdom,2011-06-08 15:38:00
556100,14,300.14,15238.0,United Kingdom,2011-06-08 16:00:00
556102,55,878.55,13115.0,United Kingdom,2011-06-08 16:15:00
556103,26,237.57,16011.0,United Kingdom,2011-06-08 16:18:00
556104,22,384.2,13875.0,United Kingdom,2011-06-08 16:34:00
556105,17,307.9,13466.0,United Kingdom,2011-06-08 16:39:00
556106,49,393.34,14056.0,United Kingdom,2011-06-08 16:54:00
556107,53,330.95,17360.0,United Kingdom,2011-06-08 17:09:00
556108,220,1698.38,,United Kingdom,2011-06-08 17:59:00
556109,12,200.17,13741.0,United Kingdom,2011-06-09 07:53:00
556110,3,124.6,13856.0,United Kingdom,2011-06-09 08:45:00
556111,22,313.0,13004.0,United Kingdom,2011-06-09 09:16:00
556112,20,340.78,13265.0,United Kingdom,2011-06-09 09:28:00
556113,38,585.32,13510.0,United Kingdom,2011-06-09 09:32:00
556114,6,142.14,12569.0,Germany,2011-06-09 09:36:00
556115,7,99.96,15241.0,United Kingdom,2011-06-09 09:39:00
556116,11,136.7,15214.0,United Kingdom,2011-06-09 09:44:00
556118,6,333.0,13811.0,Germany,2011-06-09 09:54:00
556119,1,42.96,12594.0,Italy,2011-06-09 10:05:00
556120,19,290.2,16722.0,United Kingdom,2011-06-09 10:06:00
556121,19,132.18,15855.0,United Kingdom,2011-06-09 10:09:00
556122,1,0.0,,United Kingdom,2011-06-09 10:12:00
556123,1,0.0,,United Kingdom,2011-06-09 10:13:00
556124,1,0.0,,United Kingdom,2011-06-09 10:14:00
556125,15,303.62,12947.0,United Kingdom,2011-06-09 10:20:00
556126,22,338.0,14911.0,EIRE,2011-06-09 10:23:00
556127,48,1621.25,12406.0,Denmark,2011-06-09 10:23:00
556128,7,196.66,13038.0,United Kingdom,2011-06-09 10:31:00
556129,10,438.0,14060.0,United Kingdom,2011-06-09 10:46:00
556130,11,316.02,15738.0,United Kingdom,2011-06-09 10:48:00
556139,12,307.76,14231.0,United Kingdom,2011-06-09 11:05:00
556179,15,308.2,13756.0,United Kingdom,2011-06-09 11:27:00
556180,1,0.0,,United Kingdom,2011-06-09 11:29:00
556181,13,410.87,15407.0,United Kingdom,2011-06-09 11:32:00
556182,20,102.98,16892.0,United Kingdom,2011-06-09 11:35:00
556183,21,360.04,13134.0,United Kingdom,2011-06-09 11:37:00
556184,14,337.55,16592.0,United Kingdom,2011-06-09 11:39:00
556185,2,30.6,16592.0,United Kingdom,2011-06-09 11:40:00
556186,10,213.7,14241.0,United Kingdom,2011-06-09 11:46:00
556187,15,299.78,15296.0,United Kingdom,2011-06-09 11:49:00
556188,20,90.0,,United Kingdom,2011-06-09 11:49:00
556189,21,400.7,15615.0,United Kingdom,2011-06-09 11:57:00
556190,4,72.52,15780.0,United Kingdom,2011-06-09 12:01:00
556191,6,184.28,14501.0,United Kingdom,2011-06-09 12:02:00
556192,4,82.2,15615.0,United Kingdom,2011-06-09 12:02:00
556193,24,306.86,14132.0,United Kingdom,2011-06-09 12:04:00
556194,11,319.95,12483.0,Sweden,2011-06-09 12:20:00
556195,25,535.01,16745.0,United Kingdom,2011-06-09 12:21:00
556196,3,62.04,18065.0,United Kingdom,2011-06-09 12:27:00
556197,13,202.38,18065.0,United Kingdom,2011-06-09 12:27:00
556198,37,294.2,14963.0,United Kingdom,2011-06-09 12:30:00
556199,21,319.29,16170.0,United Kingdom,2011-06-09 12:40:00
556200,1,0.0,,United Kingdom,2011-06-09 12:42:00
556201,18,382.52,12347.0,Iceland,2011-06-09 13:01:00
556202,20,109.3,14606.0,United Kingdom,2011-06-09 13:08:00
556203,5,130.08,12399.0,Belgium,2011-06-09 13:09:00
556204,18,308.68,17169.0,United Kingdom,2011-06-09 13:16:00
556205,13,203.98,15827.0,United Kingdom,2011-06-09 13:37:00
556206,26,646.27,14911.0,EIRE,2011-06-09 13:46:00
556207,19,128.76,17372.0,United Kingdom,2011-06-09 13:50:00
556208,12,506.68,14040.0,United Kingdom,2011-06-09 13:51:00
556214,20,301.32,14913.0,United Kingdom,2011-06-09 14:14:00
556216,14,300.55,15252.0,United Kingdom,2011-06-09 14:15:00
556218,17,352.91,17731.0,United Kingdom,2011-06-09 14:18:00
556219,15,309.66,17731.0,United Kingdom,2011-06-09 14:19:00
556222,43,539.12,17522.0,United Kingdom,2011-06-09 14:23:00
556228,2,115.2,13538.0,United Kingdom,2011-06-09 14:26:00
556229,20,304.48,12839.0,United Kingdom,2011-06-09 14:43:00
556230,6,226.28,17402.0,United Kingdom,2011-06-09 14:45:00
556231,1,0.0,,United Kingdom,2011-06-09 15:04:00
556232,1,0.0,,United Kingdom,2011-06-09 15:15:00
556233,1,0.0,,United Kingdom,2011-06-09 15:20:00
556234,10,26.36,17961.0,United Kingdom,2011-06-09 15:27:00
556235,5,84.0,12778.0,Netherlands,2011-06-09 15:29:00
556236,3,45.2,16818.0,United Kingdom,2011-06-09 15:34:00
556237,243,2106.34,,United Kingdom,2011-06-09 15:34:00
556238,12,378.7,13397.0,United Kingdom,2011-06-09 15:35:00
556239,9,158.85,15712.0,United Kingdom,2011-06-09 15:48:00
556240,7,105.0,18041.0,United Kingdom,2011-06-09 15:55:00
556241,48,912.66,12597.0,Spain,2011-06-09 16:04:00
556242,1,0.0,,United Kingdom,2011-06-09 16:06:00
556243,153,1282.38,,United Kingdom,2011-06-09 16:07:00
556244,28,302.72,15867.0,United Kingdom,2011-06-09 16:08:00
556245,63,538.43,17841.0,United Kingdom,2011-06-09 16:10:00
556246,30,161.38,16113.0,United Kingdom,2011-06-09 16:16:00
556247,15,270.55,15058.0,United Kingdom,2011-06-09 16:16:00
556248,14,332.64,15681.0,United Kingdom,2011-06-09 16:33:00
556249,1,24.9,15681.0,United Kingdom,2011-06-09 16:34:00
556252,17,480.96,16779.0,United Kingdom,2011-06-09 16:44:00
556253,9,185.8,17652.0,United Kingdom,2011-06-09 16:55:00
556254,10,136.25,13213.0,United Kingdom,2011-06-09 16:57:00
556255,12,16488.0,18102.0,United Kingdom,2011-06-09 17:27:00
556256,15,196.68,14309.0,United Kingdom,2011-06-09 17:37:00
556257,30,294.86,17576.0,United Kingdom,2011-06-09 17:47:00
556258,20,439.5,12694.0,France,2011-06-09 17:48:00
556259,36,591.09,12721.0,France,2011-06-09 17:53:00
556260,1,0.0,,United Kingdom,2011-06-09 18:02:00
556261,1,0.0,,United Kingdom,2011-06-09 18:03:00
556262,1,0.0,,United Kingdom,2011-06-09 18:04:00
556263,55,491.38,13969.0,United Kingdom,2011-06-09 18:41:00
556264,10,532.9,16107.0,United Kingdom,2011-06-09 18:42:00
556266,1,8.5,13900.0,United Kingdom,2011-06-09 19:26:00
556267,31,3027.31,13694.0,United Kingdom,2011-06-09 19:33:00
556271,7,155.1,17483.0,United Kingdom,2011-06-09 19:40:00
556279,18,215.39,14562.0,United Kingdom,2011-06-09 19:55:00
556280,32,354.01,14584.0,United Kingdom,2011-06-09 20:03:00
556282,13,178.22,15679.0,United Kingdom,2011-06-10 08:24:00
556283,17,314.11,15628.0,United Kingdom,2011-06-10 08:50:00
556284,14,302.8,17115.0,United Kingdom,2011-06-10 08:54:00
556285,8,72.0,13686.0,United Kingdom,2011-06-10 09:10:00
556286,1,0.0,,United Kingdom,2011-06-10 09:22:00
556287,1,0.0,,United Kingdom,2011-06-10 09:22:00
556288,18,273.66,13426.0,United Kingdom,2011-06-10 09:23:00
556289,1,0.0,,United Kingdom,2011-06-10 09:23:00
556290,22,383.28,17088.0,United Kingdom,2011-06-10 09:23:00
556291,1,0.0,,United Kingdom,2011-06-10 09:24:00
556292,1,0.0,,United Kingdom,2011-06-10 09:24:00
556296,22,309.34,15114.0,United Kingdom,2011-06-10 09:44:00
556298,9,105.84,16581.0,United Kingdom,2011-06-10 10:05:00
556299,1,0.0,,United Kingdom,2011-06-10 10:17:00
556300,1,0.0,,United Kingdom,2011-06-10 10:18:00
556301,1,0.0,,United Kingdom,2011-06-10 10:18:00
556302,5,1035.76,15267.0,United Kingdom,2011-06-10 10:24:00
556303,20,313.45,17064.0,United Kingdom,2011-06-10 10:26:00
556304,16,572.8,12840.0,United Kingdom,2011-06-10 10:29:00
556305,3,480.0,12643.0,France,2011-06-10 10:38:00
556306,1,0.0,,United Kingdom,2011-06-10 10:38:00
556307,1,0.0,,United Kingdom,2011-06-10 10:39:00
556308,1,0.0,,United Kingdom,2011-06-10 10:43:00
556309,1,0.0,,United Kingdom,2011-06-10 10:44:00
556310,1,0.0,,United Kingdom,2011-06-10 10:44:00
556311,1,0.0,,United Kingdom,2011-06-10 10:45:00
556312,1,0.0,,United Kingdom,2011-06-10 10:46:00
556313,1,0.0,,United Kingdom,2011-06-10 10:46:00
556314,1,0.0,,United Kingdom,2011-06-10 10:47:00
556315,1,0.0,,United Kingdom,2011-06-10 10:47:00
556316,1,0.0,,United Kingdom,2011-06-10 10:48:00
556317,1,0.0,,United Kingdom,2011-06-10 10:48:00
556318,16,399.18,16767.0,United Kingdom,2011-06-10 10:49:00
556319,1,0.0,,United Kingdom,2011-06-10 10:49:00
556320,1,0.0,,United Kingdom,2011-06-10 10:50:00
556321,1,0.0,,United Kingdom,2011-06-10 10:50:00
556322,1,0.0,,United Kingdom,2011-06-10 10:51:00
556323,6,599.45,17819.0,United Kingdom,2011-06-10 10:59:00
556325,14,149.89,17234.0,United Kingdom,2011-06-10 11:20:00
556326,1,0.0,,United Kingdom,2011-06-10 11:21:00
556328,1,0.0,,United Kingdom,2011-06-10 11:23:00
556329,12,157.76,14573.0,United Kingdom,2011-06-10 11:28:00
556330,44,272.41,17797.0,United Kingdom,2011-06-10 11:29:00
556341,26,506.19,16614.0,United Kingdom,2011-06-10 11:36:00
556365,46,271.04,16370.0,United Kingdom,2011-06-10 11:44:00
556386,3,74.16,16668.0,United Kingdom,2011-06-10 11:49:00
556397,2,358.0,16029.0,United Kingdom,2011-06-10 11:52:00
556408,31,124.15,13533.0,United Kingdom,2011-06-10 11:54:00
556413,26,120.49,16005.0,United Kingdom,2011-06-10 12:01:00
556415,64,6207.08,12409.0,Switzerland,2011-06-10 12:19:00
556416,24,247.25,15527.0,United Kingdom,2011-06-10 12:19:00
556417,1,19.8,14543.0,United Kingdom,2011-06-10 12:24:00
556418,1,0.0,,United Kingdom,2011-06-10 12:26:00
556419,10,156.4,15411.0,United Kingdom,2011-06-10 12:30:00
556425,28,197.37,14178.0,United Kingdom,2011-06-10 12:51:00
556426,21,249.49,16729.0,United Kingdom,2011-06-10 13:18:00
556427,32,435.69,,United Kingdom,2011-06-10 13:23:00
556428,39,535.9,,United Kingdom,2011-06-10 13:23:00
556429,26,257.4,,United Kingdom,2011-06-10 13:23:00
556430,1,0.0,,United Kingdom,2011-06-10 13:24:00
556431,3,15.67,,United Kingdom,2011-06-10 13:24:00
556432,10,299.67,16184.0,United Kingdom,2011-06-10 13:59:00
556433,53,1310.63,,United Kingdom,2011-06-10 14:01:00
556434,26,658.78,14895.0,United Kingdom,2011-06-10 14:06:00
556435,8,151.2,14895.0,United Kingdom,2011-06-10 14:08:00
556437,8,110.79,14077.0,United Kingdom,2011-06-10 14:31:00
556438,1,0.0,,United Kingdom,2011-06-10 14:36:00
556439,4,147.75,18061.0,United Kingdom,2011-06-10 14:46:00
556440,15,428.44,14401.0,United Kingdom,2011-06-10 14:51:00
556441,35,360.07,14415.0,United Kingdom,2011-06-10 15:07:00
556442,1,297.0,15098.0,United Kingdom,2011-06-10 15:22:00
556443,9,627.4,12712.0,Germany,2011-06-10 15:28:00
556444,1,38970.0,15098.0,United Kingdom,2011-06-10 15:28:00
556446,1,649.5,15098.0,United Kingdom,2011-06-10 15:33:00
556447,9,314.16,15632.0,United Kingdom,2011-06-10 15:37:00
556454,1,40.8,12947.0,United Kingdom,2011-06-10 16:37:00
556455,18,734.44,15856.0,United Kingdom,2011-06-10 16:46:00
556456,1,3.75,12748.0,United Kingdom,2011-06-10 16:47:00
556459,173,1434.03,,United Kingdom,2011-06-10 17:25:00
556460,24,379.2,14276.0,United Kingdom,2011-06-12 09:56:00
556461,8,830.54,13798.0,United Kingdom,2011-06-12 10:15:00
556462,17,213.8,14450.0,United Kingdom,2011-06-12 10:46:00
556463,14,360.18,12583.0,France,2011-06-12 10:47:00
556464,7,80.82,18281.0,United Kingdom,2011-06-12 10:53:00
556465,16,110.18,14984.0,United Kingdom,2011-06-12 11:04:00
556466,6,189.05,15465.0,United Kingdom,2011-06-12 11:07:00
556467,17,186.55,13232.0,United Kingdom,2011-06-12 11:17:00
556468,9,111.03,14878.0,United Kingdom,2011-06-12 11:26:00
556469,13,583.2,12516.0,Germany,2011-06-12 11:37:00
556470,18,301.42,15291.0,United Kingdom,2011-06-12 11:41:00
556471,12,198.77,16466.0,United Kingdom,2011-06-12 11:47:00
556472,15,255.8,16633.0,United Kingdom,2011-06-12 11:48:00
556473,72,384.09,17265.0,United Kingdom,2011-06-12 12:00:00
556474,81,363.7,16007.0,United Kingdom,2011-06-12 12:01:00
556475,22,417.33,18109.0,United Kingdom,2011-06-12 12:03:00
556476,13,302.62,17175.0,United Kingdom,2011-06-12 12:08:00
556477,15,199.73,12841.0,United Kingdom,2011-06-12 12:20:00
556478,19,226.49,13069.0,United Kingdom,2011-06-12 12:34:00
556479,20,262.88,16983.0,United Kingdom,2011-06-12 12:50:00
556480,13,131.11,13617.0,United Kingdom,2011-06-12 12:55:00
556481,26,147.76,16115.0,United Kingdom,2011-06-12 13:00:00
556482,29,709.44,17242.0,United Kingdom,2011-06-12 13:04:00
556483,24,110.78,14823.0,United Kingdom,2011-06-12 13:12:00
556484,195,2133.4,16938.0,United Kingdom,2011-06-12 13:17:00
556485,17,210.95,17211.0,United Kingdom,2011-06-12 13:21:00
556486,32,375.04,17422.0,United Kingdom,2011-06-12 13:22:00
556487,30,167.36,17289.0,United Kingdom,2011-06-12 13:51:00
556488,15,161.9,16018.0,United Kingdom,2011-06-12 13:52:00
556489,25,110.12,14704.0,United Kingdom,2011-06-12 13:59:00
556490,16,302.24,13078.0,United Kingdom,2011-06-12 14:08:00
556491,53,274.74,16794.0,United Kingdom,2011-06-12 14:15:00
556492,8,587.52,15939.0,United Kingdom,2011-06-12 14:48:00
556494,63,532.22,17802.0,United Kingdom,2011-06-12 14:57:00
556495,56,304.31,18069.0,United Kingdom,2011-06-12 15:14:00
556496,1,45.0,14397.0,United Kingdom,2011-06-12 15:20:00
556497,11,175.09,15271.0,United Kingdom,2011-06-12 15:31:00
556498,2,35.85,17961.0,United Kingdom,2011-06-12 15:57:00
556499,2,44.85,,United Kingdom,2011-06-12 16:39:00
556500,6,102.72,13468.0,United Kingdom,2011-06-13 07:58:00
556501,20,394.42,16700.0,United Kingdom,2011-06-13 08:40:00
556502,32,491.71,13761.0,United Kingdom,2011-06-13 08:43:00
556503,76,1101.86,13517.0,United Kingdom,2011-06-13 08:44:00
556504,26,376.58,13936.0,United Kingdom,2011-06-13 08:47:00
556505,2,462.96,17381.0,United Kingdom,2011-06-13 09:43:00
556506,1,50.88,17381.0,United Kingdom,2011-06-13 09:44:00
556507,61,1650.1,12567.0,France,2011-06-13 09:55:00
556508,7,136.95,16342.0,United Kingdom,2011-06-13 10:10:00
556509,16,289.77,12708.0,Germany,2011-06-13 10:33:00
556510,42,821.32,14911.0,EIRE,2011-06-13 10:36:00
556512,14,143.54,14688.0,United Kingdom,2011-06-13 10:44:00
556513,29,395.64,,United Kingdom,2011-06-13 10:45:00
556514,2,23.25,,United Kingdom,2011-06-13 10:45:00
556515,22,208.71,,United Kingdom,2011-06-13 10:45:00
556516,31,351.42,,United Kingdom,2011-06-13 10:46:00
556517,29,1001.21,12481.0,Germany,2011-06-13 10:52:00
556519,2,3.32,16794.0,United Kingdom,2011-06-13 10:54:00
556520,19,118.08,14177.0,United Kingdom,2011-06-13 11:10:00
556521,13,116.76,14573.0,United Kingdom,2011-06-13 11:15:00
556523,1,9.75,16938.0,United Kingdom,2011-06-13 11:24:00
556526,12,236.26,12732.0,France,2011-06-13 11:33:00
556527,27,112.35,16205.0,United Kingdom,2011-06-13 11:33:00
556528,19,312.44,13269.0,United Kingdom,2011-06-13 11:36:00
556529,24,513.26,12714.0,France,2011-06-13 11:41:00
556531,39,765.03,15491.0,United Kingdom,2011-06-13 11:49:00
556533,10,249.94,15625.0,United Kingdom,2011-06-13 12:05:00
556534,3,53.15,15036.0,United Kingdom,2011-06-13 12:19:00
556536,29,187.14,17795.0,United Kingdom,2011-06-13 12:36:00
556537,20,310.48,17725.0,United Kingdom,2011-06-13 12:38:00
556538,21,426.18,15845.0,United Kingdom,2011-06-13 12:42:00
556539,9,147.0,13589.0,United Kingdom,2011-06-13 12:44:00
556540,4,146.2,13552.0,United Kingdom,2011-06-13 12:51:00
556541,10,271.6,13552.0,United Kingdom,2011-06-13 12:52:00
556542,37,264.66,14719.0,United Kingdom,2011-06-13 12:52:00
556571,12,178.94,13018.0,United Kingdom,2011-06-13 13:13:00
556572,4,149.2,15311.0,United Kingdom,2011-06-13 13:25:00
556573,25,480.98,14667.0,United Kingdom,2011-06-13 13:32:00
556574,3,1336.2,16209.0,United Kingdom,2011-06-13 13:41:00
556575,39,212.0,17027.0,United Kingdom,2011-06-13 13:44:00
556576,31,134.48,14606.0,United Kingdom,2011-06-13 13:55:00
556577,11,164.41,17579.0,United Kingdom,2011-06-13 14:12:00
556578,68,1266.66,12472.0,Germany,2011-06-13 14:13:00
556579,70,1109.53,15069.0,United Kingdom,2011-06-13 14:16:00
556580,16,311.4,17719.0,United Kingdom,2011-06-13 14:20:00
556596,8,110.75,17349.0,United Kingdom,2011-06-13 14:29:00
556625,3,8.39,,United Kingdom,2011-06-13 14:49:00
556629,25,593.72,14841.0,United Kingdom,2011-06-13 14:55:00
556630,15,315.05,13999.0,United Kingdom,2011-06-13 14:59:00
556631,6,58.08,13080.0,United Kingdom,2011-06-13 14:59:00
556632,10,114.15,16987.0,United Kingdom,2011-06-13 15:09:00
556636,189,1715.65,,United Kingdom,2011-06-13 15:30:00
556641,13,189.47,13663.0,United Kingdom,2011-06-13 15:44:00
556642,20,133.91,17236.0,United Kingdom,2011-06-13 15:47:00
556667,4,254.12,15838.0,United Kingdom,2011-06-13 16:25:00
556670,7,786.36,15838.0,United Kingdom,2011-06-13 16:29:00
556671,80,259.08,17841.0,United Kingdom,2011-06-13 16:33:00
556672,23,293.0,13742.0,United Kingdom,2011-06-13 17:08:00
556679,3,35.04,,United Kingdom,2011-06-13 17:36:00
556680,14,306.46,13971.0,United Kingdom,2011-06-14 08:03:00
556681,7,121.52,12826.0,United Kingdom,2011-06-14 09:41:00
556682,16,201.84,15358.0,United Kingdom,2011-06-14 09:42:00
556683,12,212.04,15358.0,United Kingdom,2011-06-14 09:43:00
556684,1,83.4,12901.0,United Kingdom,2011-06-14 09:57:00
556685,40,597.07,14503.0,United Kingdom,2011-06-14 10:00:00
556687,1,0.0,,United Kingdom,2011-06-14 10:36:00
556690,1,0.0,,United Kingdom,2011-06-14 10:37:00
556691,1,0.0,,United Kingdom,2011-06-14 10:37:00
556714,6,976.25,14680.0,United Kingdom,2011-06-14 10:49:00
556718,1,2145.0,16013.0,United Kingdom,2011-06-14 11:02:00
